CLAVE_ENTIDAD,ENTIDAD,CLAVE_MUNICIPIO,MUNICIPIO,CLUES,NOMBRE_CLUES,MES,ANIO,ADL02,ADL03,ADL05,ADL06,ADL08,ADL09,ADL11,ADL12,ADL14,ADL15,ADL17,ADL18,ADM02,ADM03,ADM05,ADM06,ADM08,ADM09,ADM11,ADM12,ADM14,ADM15,ADM17,ADM18,ADM19,ADM20,ADM21,ADM22,ADM23,AEC02,AEC03,AEC05,AEC06,AEC08,AEC09,AEC11,AEC12,AEC14,AEC15,AEC17,AEC18,AHA02,AHA03,AHA05,AHA06,AHA08,AHA09,AHA11,AHA12,AHA14,AHA15,AHA17,AHA18,AOB02,AOB03,AOB05,AOB06,AOB08,AOB09,AOB11,AOB12,AOB14,AOB15,AOB17,AOB18,FRS01,FRS02,FRS03,FRS04,HBA01,HBA02,HBA03,PDM02,PDM03,PMA01,PMA02,RUN01
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004963,R-01 TERRERO EL,10,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,8,5,2,2,2,2,NULL,3,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9,6,3,4,6,2,2,NULL,NULL,NULL,NULL,13,4,5,1,4,2,3,1,1,NULL,NULL,3,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004963,R-01 TERRERO EL,11,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,7,4,3,2,3,2,1,3,1,NULL,1,2,NULL,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,10,5,4,2,7,2,2,NULL,NULL,NULL,NULL,12,4,4,1,6,2,2,1,NULL,1,NULL,3,NULL,NULL,NULL,14,1,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004963,R-01 TERRERO EL,12,2023,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,7,4,3,3,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,8,5,4,2,4,2,2,NULL,NULL,NULL,NULL,12,2,4,1,4,1,2,1,NULL,NULL,NULL,1,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,2,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,1,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,3,2023,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,2,1,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,4,NULL,3,1,3,NULL,NULL,NULL,NULL,NULL,NULL,4,2,NULL,3,2,NULL,NULL,1,3,2,1,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,4,2023,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,4,2,3,5,3,2,NULL,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,3,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6,NULL,4,2,4,NULL,NULL,NULL,NULL,NULL,NULL,6,3,NULL,3,3,1,NULL,1,5,4,1,1,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,5,2023,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,4,2,3,5,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,7,NULL,4,2,3,NULL,NULL,NULL,NULL,NULL,NULL,8,4,NULL,3,4,1,NULL,1,6,4,1,1,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,6,2023,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,4,2,3,5,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,7,NULL,4,3,3,NULL,NULL,NULL,NULL,NULL,NULL,9,4,NULL,3,5,1,NULL,1,5,3,NULL,1,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,7,2023,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,4,2,3,5,3,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,6,NULL,4,3,3,NULL,1,NULL,NULL,NULL,NULL,6,3,NULL,3,4,1,NULL,1,5,3,NULL,1,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,8,2023,NULL,NULL,NULL,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,2,1,3,8,2,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,4,NULL,3,5,2,NULL,3,NULL,NULL,NULL,NULL,9,1,NULL,4,5,1,NULL,NULL,6,2,NULL,2,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,9,2023,NULL,NULL,NULL,NULL,1,2,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,17,4,2,6,10,3,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,NULL,2,1,NULL,NULL,NULL,1,NULL,NULL,NULL,13,7,NULL,5,6,3,NULL,3,1,NULL,NULL,NULL,11,2,NULL,6,7,1,NULL,2,6,2,1,NULL,1,NULL,1,17,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,10,2023,NULL,NULL,NULL,NULL,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,4,2,5,7,3,2,4,3,NULL,NULL,1,1,NULL,NULL,NULL,NULL,4,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,7,NULL,4,8,3,NULL,3,NULL,NULL,NULL,NULL,12,2,NULL,6,6,1,NULL,2,3,3,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,11,2023,NULL,NULL,NULL,NULL,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,1,15,4,1,4,7,3,1,2,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,4,1,NULL,2,NULL,NULL,NULL,NULL,NULL,1,NULL,1,12,7,NULL,4,7,4,NULL,2,NULL,NULL,NULL,NULL,11,2,NULL,4,5,1,NULL,2,5,4,1,NULL,NULL,NULL,NULL,14,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004975,R-01 TLAYOLAPA,12,2023,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,4,1,2,5,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,7,NULL,2,7,4,NULL,NULL,NULL,NULL,NULL,NULL,7,2,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,1,2023,NULL,NULL,NULL,NULL,14,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,13,3,4,9,4,2,1,7,5,NULL,1,2,NULL,NULL,NULL,NULL,16,9,1,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,29,20,3,7,15,16,2,3,NULL,NULL,NULL,NULL,16,7,1,2,10,2,NULL,2,9,3,2,2,30,11,30,40,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,2,2023,NULL,NULL,NULL,NULL,13,6,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,13,3,4,10,5,1,2,2,1,NULL,NULL,2,NULL,NULL,NULL,NULL,16,9,3,1,3,3,NULL,1,NULL,NULL,NULL,NULL,29,20,5,7,15,17,3,3,NULL,NULL,NULL,NULL,16,7,3,2,9,2,1,1,9,4,1,1,21,9,NULL,32,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,3,2023,NULL,NULL,NULL,NULL,15,5,2,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,31,10,3,4,11,5,1,2,5,5,NULL,1,4,NULL,NULL,NULL,NULL,18,8,3,1,4,3,NULL,NULL,NULL,NULL,NULL,NULL,31,18,5,7,18,15,3,3,NULL,NULL,NULL,NULL,17,6,3,2,10,2,1,1,9,5,1,3,23,9,NULL,35,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,4,2023,NULL,NULL,NULL,NULL,16,5,2,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,31,11,3,4,9,4,NULL,1,8,3,NULL,1,3,NULL,NULL,NULL,NULL,19,8,3,1,6,2,NULL,NULL,NULL,NULL,NULL,NULL,31,16,5,7,22,14,5,5,NULL,NULL,NULL,NULL,18,5,3,2,9,2,1,1,8,3,1,2,28,10,1,42,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,5,2023,NULL,NULL,NULL,NULL,16,5,2,1,5,2,NULL,NULL,NULL,NULL,NULL,NULL,29,11,3,4,12,5,NULL,1,4,5,NULL,1,2,NULL,NULL,NULL,NULL,18,8,3,1,7,3,NULL,NULL,NULL,NULL,NULL,NULL,30,15,5,7,22,12,5,6,NULL,NULL,NULL,NULL,16,4,3,2,5,1,1,1,9,4,1,2,29,13,3,39,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,6,2023,NULL,NULL,NULL,NULL,16,5,3,1,5,1,NULL,NULL,NULL,NULL,NULL,NULL,30,11,3,4,12,6,NULL,2,5,2,NULL,1,4,NULL,NULL,NULL,NULL,19,8,3,1,7,5,NULL,NULL,NULL,NULL,NULL,NULL,31,15,6,7,20,14,6,6,NULL,NULL,NULL,NULL,17,4,3,2,7,1,1,1,8,2,1,1,24,8,1,31,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,7,2023,NULL,NULL,NULL,NULL,16,5,2,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,32,12,3,4,15,4,1,3,6,4,NULL,1,6,NULL,NULL,NULL,NULL,19,8,2,1,7,3,1,1,NULL,NULL,NULL,NULL,32,17,4,7,27,17,4,7,NULL,NULL,NULL,NULL,18,4,2,2,11,1,NULL,1,6,2,1,1,21,8,1,29,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,8,2023,NULL,NULL,NULL,NULL,14,5,2,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,29,11,2,4,14,4,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,8,2,1,6,3,1,1,NULL,NULL,NULL,NULL,30,16,4,7,26,16,4,7,NULL,NULL,NULL,NULL,16,4,2,2,11,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,9,2023,NULL,NULL,NULL,NULL,16,5,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,12,3,4,10,3,NULL,2,9,5,NULL,1,6,NULL,NULL,NULL,NULL,20,8,2,1,6,2,NULL,NULL,NULL,NULL,NULL,NULL,32,17,4,6,26,17,3,5,NULL,NULL,NULL,NULL,18,4,2,2,12,2,NULL,2,6,2,NULL,1,20,10,NULL,28,1,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,10,2023,NULL,NULL,NULL,NULL,16,5,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,11,3,4,14,5,NULL,1,5,5,NULL,NULL,3,NULL,NULL,NULL,NULL,19,7,2,1,7,3,NULL,NULL,NULL,NULL,NULL,NULL,31,16,5,6,27,16,5,4,NULL,NULL,NULL,NULL,18,3,2,2,11,2,NULL,1,3,2,1,1,12,3,NULL,26,1,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,11,2023,1,NULL,NULL,NULL,16,5,2,1,NULL,NULL,NULL,NULL,1,NULL,NULL,1,33,11,4,5,15,7,1,NULL,3,3,1,1,4,1,NULL,NULL,1,18,7,2,2,6,4,NULL,NULL,NULL,NULL,NULL,1,32,15,7,8,26,14,6,6,1,NULL,NULL,1,17,3,3,3,10,1,NULL,1,6,1,2,2,16,8,2,24,NULL,NULL,NULL,NULL
12,GUERRERO,39,JUAN R. ESCUDERO,GRSSA004980,R-01 SAN JUAN DEL REPARO NTE.GRO,12,2023,NULL,NULL,NULL,NULL,17,5,2,1,NULL,NULL,NULL,NULL,1,1,1,NULL,34,13,5,6,14,8,2,NULL,2,3,1,NULL,3,1,1,NULL,NULL,18,8,2,2,6,3,NULL,NULL,2,1,NULL,NULL,35,16,8,8,24,14,6,5,1,1,1,NULL,16,4,4,3,5,1,NULL,1,5,3,1,NULL,14,6,1,27,1,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,1,2023,NULL,NULL,NULL,NULL,3,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,4,NULL,2,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,8,7,NULL,1,6,6,NULL,1,NULL,NULL,NULL,NULL,7,1,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,2,2023,NULL,1,NULL,NULL,5,3,NULL,2,NULL,NULL,NULL,NULL,1,1,1,NULL,12,4,1,2,1,1,1,NULL,1,NULL,NULL,1,NULL,NULL,1,1,NULL,7,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,11,9,1,1,NULL,5,NULL,1,NULL,NULL,1,NULL,7,NULL,1,1,4,NULL,NULL,NULL,1,5,NULL,1,4,2,2,5,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,3,2023,NULL,NULL,NULL,NULL,6,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,5,1,3,1,3,1,1,3,NULL,NULL,1,2,NULL,NULL,NULL,NULL,9,3,1,2,NULL,1,1,NULL,1,NULL,NULL,NULL,16,9,1,2,5,6,1,2,NULL,NULL,NULL,NULL,10,1,1,1,5,1,NULL,NULL,2,3,NULL,1,3,1,2,NULL,NULL,1,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,4,2023,NULL,NULL,NULL,NULL,6,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,5,1,3,1,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,3,1,2,NULL,1,1,NULL,NULL,NULL,NULL,NULL,16,8,1,2,5,5,1,2,NULL,NULL,NULL,NULL,10,1,1,1,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,5,2023,NULL,NULL,NULL,NULL,6,3,NULL,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,14,6,1,3,1,2,1,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,3,1,2,2,1,NULL,NULL,NULL,NULL,NULL,NULL,14,9,1,2,5,5,NULL,2,NULL,NULL,NULL,NULL,7,2,1,1,3,1,NULL,NULL,2,4,NULL,NULL,9,3,4,NULL,NULL,1,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,6,2023,NULL,NULL,NULL,NULL,4,3,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,10,6,1,1,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,3,1,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,10,9,1,1,3,5,NULL,1,NULL,NULL,NULL,NULL,6,2,1,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,7,2023,NULL,NULL,NULL,NULL,6,4,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,7,2,3,4,3,1,NULL,3,1,1,1,1,NULL,NULL,NULL,NULL,7,3,1,2,1,1,1,NULL,NULL,NULL,NULL,NULL,14,12,1,1,10,3,1,NULL,NULL,NULL,NULL,NULL,7,2,1,1,3,1,NULL,NULL,4,7,NULL,1,14,3,2,1,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,8,2023,NULL,NULL,NULL,NULL,4,4,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,6,2,3,3,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,2,1,2,NULL,1,1,NULL,NULL,NULL,NULL,NULL,13,11,1,1,10,3,1,NULL,NULL,NULL,NULL,NULL,5,NULL,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,9,2023,NULL,NULL,NULL,NULL,2,4,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6,NULL,3,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,8,11,NULL,1,7,3,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,10,2023,NULL,NULL,NULL,NULL,3,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,1,NULL,1,3,NULL,NULL,NULL,4,1,NULL,1,2,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,3,NULL,1,4,2,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,2,NULL,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,11,2023,NULL,NULL,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,NULL,1,3,1,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005004,R-02 CHICHIHUALCO ALAMEDA,12,2023,NULL,NULL,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,1,NULL,1,3,1,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005033,HOSPITAL BÁSICO COMUNITARIO FILO DE CABALLOS,1,2023,NULL,NULL,NULL,NULL,17,9,6,2,10,5,3,NULL,NULL,NULL,NULL,NULL,5,5,5,1,1,3,2,NULL,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,7,3,4,1,2,NULL,1,NULL,NULL,NULL,NULL,NULL,7,7,4,3,2,2,2,1,NULL,NULL,NULL,NULL,17,2,3,3,9,2,2,1,NULL,2,NULL,2,1,NULL,1,5,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005033,HOSPITAL BÁSICO COMUNITARIO FILO DE CABALLOS,2,2023,2,1,NULL,NULL,20,10,6,3,10,5,2,2,1,NULL,NULL,NULL,8,5,5,1,1,2,2,1,2,1,NULL,NULL,NULL,1,NULL,NULL,NULL,10,3,4,1,2,NULL,1,1,1,NULL,NULL,NULL,9,7,4,4,4,2,2,3,1,NULL,NULL,NULL,21,2,3,3,11,2,2,1,1,1,1,3,1,NULL,1,2,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005033,HOSPITAL BÁSICO COMUNITARIO FILO DE CABALLOS,3,2023,NULL,NULL,NULL,NULL,18,9,4,3,11,3,1,2,NULL,NULL,NULL,NULL,7,4,4,1,2,1,1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,3,3,1,4,NULL,NULL,1,NULL,NULL,NULL,NULL,8,7,3,4,5,2,1,3,NULL,NULL,NULL,NULL,19,2,2,2,10,2,1,1,1,NULL,1,NULL,1,NULL,NULL,8,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005033,HOSPITAL BÁSICO COMUNITARIO FILO DE CABALLOS,4,2023,NULL,NULL,NULL,NULL,17,9,2,3,5,3,1,2,NULL,NULL,NULL,NULL,7,4,2,1,3,NULL,NULL,NULL,2,1,NULL,NULL,1,NULL,NULL,NULL,NULL,8,3,1,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7,1,4,4,3,1,4,NULL,NULL,NULL,NULL,18,2,2,2,9,2,1,1,1,NULL,NULL,NULL,2,NULL,NULL,5,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005033,HOSPITAL BÁSICO COMUNITARIO FILO DE CABALLOS,5,2023,NULL,NULL,NULL,NULL,17,7,2,2,7,3,1,2,NULL,NULL,NULL,NULL,6,4,2,1,2,2,NULL,NULL,1,2,NULL,NULL,1,NULL,NULL,NULL,NULL,7,3,1,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,5,1,3,5,2,1,2,NULL,NULL,NULL,NULL,17,2,2,2,11,2,1,1,2,NULL,1,NULL,1,NULL,NULL,2,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005033,HOSPITAL BÁSICO COMUNITARIO FILO DE CABALLOS,6,2023,NULL,NULL,NULL,NULL,16,8,3,2,11,4,1,NULL,NULL,NULL,NULL,NULL,6,5,2,1,2,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,3,1,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,5,1,3,5,2,1,2,NULL,NULL,NULL,NULL,16,2,2,2,11,2,1,1,1,NULL,NULL,1,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL
12,GUERRERO,40,LEONARDO BRAVO,GRSSA005033,HOSPITAL BÁSICO COMUNITARIO FILO DE CABALLOS,7,2023,NULL,NULL,NULL,NULL,18,10,4,2,7,4,2,NULL,NULL,NULL,NULL,NULL,5,5,2,1,2,3,2,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,NULL,6,4,1,1,3,1,1,NULL,NULL,NULL,NULL,NULL,7,7,1,5,7,1,1,3,NULL,NULL,NULL,NULL,16,3,2,2,7,3,1,1,NULL,2,1,2,9,5,8,7,NULL,NULL,NULL,NULL
